CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
H4TN07174,"GREENE, SHAUN JOSEPH",O,3,OTHER,261.84,0.0,254.84,0.0,0.0,0.0,80.37,0.0,0.0,0.0,0.0,0.0,100.0,TN,07,0.0,0.0,12/31/2024,0.0,0.0
H4TN08115,"PERKINS, LEONARD REV SR",C,1,DEMOCRAT,14064.94,0.0,13777.39,0.0,0.0,287.55,0.0,10000.0,0.0,7128.0,0.0,2872.0,4064.94,TN,08,0.0,0.0,10/03/2024,0.0,0.0
H4TN08123,"FREEMAN, SARAH",C,1,DEMOCRAT,37090.24,0.0,35672.33,0.0,0.0,1417.91,0.0,18400.0,0.0,0.0,0.0,18400.0,18242.06,TN,08,188.18,250.0,12/31/2024,0.0,0.0
H2TN07103,"KUSTOFF, DAVID",I,2,REPUBLICAN,2498788.64,239049.07,1599321.82,60500.0,1159993.99,2059460.81,0.0,0.0,0.0,72500.0,0.0,236500.0,1062985.23,TN,08,1116370.42,0.0,12/31/2024,8000.0,1500.0
H2TN08077,"HART, JAMES",C,3,OTHER,594.97,0.0,2814.39,0.0,2217.96,0.0,179.44,0.0,0.0,1516.43,0.0,0.0,415.0,TN,08,0.0,0.0,12/31/2024,0.0,0.0
H0TN09129,"STRONG, COREY O",C,1,DEMOCRAT,103823.0,0.0,96307.25,0.0,0.0,7515.75,0.0,5000.0,0.0,0.0,0.0,5000.0,98823.0,TN,09,0.0,0.0,07/12/2024,0.0,0.0
H6TN09068,"COHEN, STEVE I MR.",I,1,DEMOCRAT,703466.48,0.0,432301.02,5.0,1448668.23,1719832.69,0.0,0.0,0.0,0.0,0.0,0.0,120903.16,TN,09,509666.78,0.0,12/31/2024,0.0,0.0
H8TN09106,"SMITH, KASANDRA L",C,1,DEMOCRAT,10795.0,0.0,8191.8,0.0,0.0,0.0,0.0,5000.0,0.0,212.09,0.0,230.88,795.0,TN,09,0.0,0.0,09/30/2024,0.0,0.0
H0TN09061,"BERGMANN, CHARLOTTE",C,2,REPUBLICAN,57468.61,0.0,47462.13,0.0,-8449.47,3440.68,9021.26,0.0,0.0,0.0,0.0,51650.56,48447.35,TN,09,0.0,0.0,12/31/2024,0.0,0.0
H4TN09105,"BOHANON, ANTWANE",C,2,REPUBLICAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TN,09,0.0,0.0,12/31/2023,0.0,0.0
H2TX01112,"MORAN, NATHANIEL QUENTIN",I,2,REPUBLICAN,1084376.71,400626.75,822175.05,0.0,118744.46,380946.12,4733.7,0.0,0.0,0.0,0.0,0.0,323316.25,TX,01,355200.0,0.0,12/31/2024,23744.85,0.0
H4TX02181,"FILLER, PETER STEVEN",C,1,DEMOCRAT,8114.5,0.0,8057.93,0.0,0.0,56.57,0.0,0.0,0.0,0.0,0.0,0.0,8114.5,TX,02,0.0,0.0,12/31/2024,0.0,0.0
H2TX08158,"ELLIS, JAMESON",C,2,REPUBLICAN,38675.66,0.0,39520.31,0.0,186.89,48.19,0.0,0.0,0.0,0.0,0.0,2250.0,38581.57,TX,02,0.0,0.0,12/31/2024,300.0,0.0
H8TX02166,"CRENSHAW, DANIEL",I,2,REPUBLICAN,4138444.96,474411.54,4806581.17,40000.0,1137443.96,469307.75,0.0,0.0,0.0,0.0,0.0,0.0,2749760.1,TX,02,840946.55,0.0,12/31/2024,14986.69,3650.0
H2TX03274,"SRIVASTAVA, SANDEEP KUMAR",C,1,DEMOCRAT,430070.56,0.0,428977.01,0.0,3592.91,4686.46,0.0,277500.0,0.0,0.0,0.0,620733.73,147270.56,TX,03,4800.0,500.0,12/31/2024,11600.0,0.0
H2TX03316,"IVANOVSKIS, JEREMY DANIEL",C,2,REPUBLICAN,4980.35,0.0,5080.35,0.0,0.0,0.0,4780.35,0.0,0.0,0.0,0.0,0.0,200.0,TX,03,0.0,0.0,12/31/2024,0.0,0.0
H2TX32125,"PORRO, JOHN CHARLES MR.",C,2,REPUBLICAN,117605.14,0.0,119411.3,0.0,1806.16,0.0,300.0,50000.0,0.0,9452.62,0.0,0.0,67003.35,TX,03,0.0,0.0,07/08/2024,0.0,0.0
H4TX03122,"PENNIE, DEMETRICK TRE DR.",C,2,REPUBLICAN,62503.41,0.0,61324.19,0.0,0.0,1179.22,0.0,1000.0,0.0,1000.0,0.0,4905.35,61256.96,TX,03,0.0,0.0,12/31/2024,610.0,0.0
H4TX03130,"HARP, SUZANNE CASSIMATIS",C,2,REPUBLICAN,52193.1,0.0,52193.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44371.0,TX,03,4322.1,0.0,03/15/2024,0.0,0.0
H4TX04161,"CARDELL, SIMON WB",C,1,DEMOCRAT,17744.56,0.0,16133.2,0.0,918.57,2529.93,0.0,0.0,1400.0,0.0,0.0,1400.0,16344.56,TX,04,0.0,0.0,09/30/2024,0.0,0.0
H0TX04219,"FALLON, PATRICK",I,2,REPUBLICAN,799721.08,121741.67,397232.3,0.0,257589.49,660078.27,0.0,0.0,0.0,0.0,0.0,25000.0,312813.35,TX,04,364743.88,0.0,12/31/2024,47983.29,5000.0
H2TX04132,"THOMAS, DANIEL M.",C,2,REPUBLICAN,55.0,0.0,2.16,0.0,123.49,176.33,0.0,0.0,0.0,0.0,0.0,14551.21,55.0,TX,04,0.0,0.0,12/31/2024,0.0,0.0
H2TX05253,"TORRES, RUTH MS.",C,1,DEMOCRAT,39343.31,0.0,38990.7,0.0,10.36,362.97,0.0,5300.0,10000.0,0.0,0.0,18040.14,24043.31,TX,05,0.0,0.0,12/31/2024,0.0,0.0
H8TX05144,"GOODEN, LANCE",I,2,REPUBLICAN,1136643.85,129606.34,889505.17,0.0,470218.28,717356.96,0.0,0.0,0.0,0.0,0.0,0.0,393366.05,TX,05,591825.63,0.0,12/31/2024,0.0,0.0
H4TX06224,"LOVE, JOHN BENARD III",C,1,DEMOCRAT,135300.64,0.0,123995.08,0.0,1004.78,11958.15,0.0,0.0,0.0,0.0,0.0,0.0,133773.65,TX,06,500.0,0.0,12/31/2024,0.0,0.0
H4TX06208,"WILEY, CLIFFORD R",C,2,REPUBLICAN,16015.0,0.0,17100.89,0.0,324.59,-2501.73,7000.0,0.0,0.0,0.0,0.0,0.0,9015.0,TX,06,0.0,0.0,02/14/2024,0.0,0.0
H4TX06232,"BUFORD, JAMES",C,2,REPUBLICAN,11443.49,0.0,11408.89,0.0,0.0,34.6,1000.0,0.0,0.0,0.0,0.0,0.0,10443.49,TX,06,0.0,0.0,12/31/2024,0.0,0.0
H8TX06266,"ELLZEY, JOHN KEVIN SR.",I,2,REPUBLICAN,6899715.28,957068.52,6401941.63,0.0,597673.99,1095447.64,0.0,0.0,0.0,0.0,0.0,0.0,5190701.36,TX,06,729414.16,0.0,12/31/2024,397630.09,1000.0
H4TX07081,"AGWAN, PERVEZ S",C,1,DEMOCRAT,1752285.27,0.0,1752318.0,0.0,0.0,-32.73,5600.0,0.0,0.0,0.0,0.0,105000.0,1739181.97,TX,07,0.0,0.0,12/31/2024,5420.0,0.0
H8TX07140,"FLETCHER, ELIZABETH",I,1,DEMOCRAT,2440397.07,549634.42,2445442.11,0.0,1321706.83,1316661.79,0.0,0.0,0.0,0.0,0.0,0.0,921386.5,TX,07,949985.75,0.0,12/31/2024,11659.0,1000.0
H2TX07119,"COHEN, TINA MRS.",C,2,REPUBLICAN,100105.0,0.0,39641.02,0.0,33419.71,93883.69,0.0,0.0,0.0,0.0,0.0,50000.0,100105.0,TX,07,0.0,0.0,12/31/2024,0.0,0.0
H4TX07099,"KANE, CAROLINE",C,2,REPUBLICAN,196406.25,0.0,197517.38,0.0,0.0,-1111.13,12414.85,15000.0,0.0,3000.0,0.0,16247.44,167381.55,TX,07,1500.0,0.0,12/31/2024,1285.1,0.0
H4TX07131,"BRYANT, CAROLYN BONITA",C,2,REPUBLICAN,14026.85,0.0,14026.85,0.0,0.0,0.0,6350.78,0.0,0.0,0.0,0.0,0.0,1438.36,TX,07,0.0,0.0,03/09/2024,0.0,0.0
H4TX07149,"OMORUYI, KENNETH EHIOSU",C,2,REPUBLICAN,268381.83,0.0,268128.48,0.0,0.0,253.35,500.0,114680.0,26180.0,1930.0,0.0,138930.0,121521.83,TX,07,5000.0,0.0,12/31/2024,0.0,0.0
H0TX08145,"JONES, LAURA",C,1,DEMOCRAT,49529.73,0.0,47437.9,0.0,418.78,2500.75,0.0,3620.0,0.0,2577.7,0.0,2320.0,45787.73,TX,08,0.0,0.0,12/31/2024,0.0,0.0
H2TX08182,"LUTTRELL, MORGAN JOE",I,2,REPUBLICAN,1868399.92,358030.39,1429651.02,138.7,261802.77,700551.67,0.0,0.0,0.0,0.0,0.0,0.0,1152415.02,TX,08,356105.18,0.0,12/31/2024,6600.0,0.0
H4TX09095,"GREEN, ALEXANDER",I,1,DEMOCRAT,392514.28,0.0,439824.17,0.0,266394.88,219084.99,0.0,0.0,0.0,50000.0,0.0,0.0,217887.67,TX,09,174514.23,0.0,12/31/2024,0.0,2000.0
H4TX10218,"MCPHAIL, KEITH",C,1,DEMOCRAT,375.0,0.0,7985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,TX,10,0.0,0.0,03/05/2024,0.0,0.0
H4TX10226,"BOISSEAU, THERESA",C,1,DEMOCRAT,100409.72,0.0,110429.72,0.0,0.0,0.0,0.0,25020.0,0.0,18440.14,0.0,6579.86,67384.72,TX,10,0.0,8005.0,12/31/2024,0.0,0.0
H4TX10093,"MCCAUL, MICHAEL",I,2,REPUBLICAN,3131114.63,958000.0,3260803.34,0.0,260757.62,131068.91,0.0,0.0,0.0,0.0,0.0,0.0,1464364.63,TX,10,708750.0,0.0,12/31/2024,0.0,3400.0
H4TX10192,"LOVELACE, JARED BRYANT",C,2,REPUBLICAN,58333.44,0.0,58333.44,0.0,0.0,0.0,9031.81,22006.64,0.0,0.0,0.0,22006.64,27294.99,TX,10,0.0,0.0,03/05/2024,0.0,0.0
H4TX10200,"MEDLEY, STEFAN PAUL MR",C,3,OTHER,2274.34,0.0,2269.03,0.0,0.0,5.31,424.55,0.0,0.0,0.0,0.0,0.0,1849.79,TX,10,0.0,0.0,08/02/2024,0.0,0.0
H0TX11230,"PFLUGER, AUGUST LEE II",I,2,REPUBLICAN,3512299.49,1606680.05,2764556.88,175000.0,1576362.93,2324105.54,0.0,0.0,0.0,0.0,0.0,0.0,974985.84,TX,11,883316.77,0.0,12/31/2024,48790.51,0.0
H2TX12085,"HUNT, TREY",O,1,DEMOCRAT,29764.56,0.0,28616.86,0.0,698.8,1846.5,2344.0,12800.0,0.0,3460.0,0.0,9340.0,13620.56,TX,12,1000.0,0.0,12/31/2024,0.0,0.0
H4TX12040,"CATALA, RYAN JOSHUA",O,2,REPUBLICAN,272.91,0.0,272.91,0.0,0.0,0.0,272.91,0.0,0.0,0.0,0.0,0.0,0.0,TX,12,0.0,0.0,06/17/2023,0.0,0.0
H4TX12057,"O'SHEA, JOHN",O,2,REPUBLICAN,351914.4,0.0,341660.62,0.0,0.0,9932.28,143300.0,0.0,0.0,0.0,0.0,113922.91,200869.4,TX,12,7500.0,0.0,12/31/2024,0.0,0.0
H4TX12065,"GOLDMAN, CRAIG",O,2,REPUBLICAN,3196797.92,266486.35,2660901.46,0.0,0.0,535896.46,6600.0,0.0,0.0,0.0,0.0,0.0,2308291.71,TX,12,615419.86,0.0,12/31/2024,29050.0,0.0
H4TX12081,"GARDNER, SHELLIE LUCILLE",O,2,REPUBLICAN,279598.94,0.0,279087.15,0.0,0.0,511.79,8939.22,255000.0,0.0,9000.0,0.0,246000.0,15659.72,TX,12,0.0,0.0,12/31/2024,0.0,0.0
H4TX12099,"DORRIS, CLINT",O,2,REPUBLICAN,74640.0,0.0,68397.1,0.0,0.0,6242.9,0.0,0.0,0.0,0.0,0.0,9906.0,71640.0,TX,12,3000.0,0.0,12/31/2024,12000.0,0.0
H6TX12060,"GRANGER, KAY",I,2,REPUBLICAN,1080369.82,279661.01,1256604.41,0.0,317164.25,140929.66,0.0,0.0,0.0,0.0,0.0,0.0,291092.8,TX,12,507116.0,0.0,12/31/2024,56300.0,46500.0
H0TX13228,"JACKSON, RONNY LYNN",I,2,REPUBLICAN,6668890.94,640418.71,3934218.28,0.0,667274.97,3401947.63,0.0,0.0,0.0,0.0,0.0,0.0,5526019.09,TX,13,482784.94,0.0,12/31/2024,336443.94,200.0
H4TX14111,"HART, RHONDA J",C,1,DEMOCRAT,24802.0,0.0,5600.65,0.0,0.0,2827.0,1000.0,0.0,0.0,0.0,0.0,0.0,23802.0,TX,14,0.0,0.0,12/31/2024,0.0,0.0
H2TX14149,"WEBER, RANDY",I,2,REPUBLICAN,1194311.15,25668.39,1015634.62,500.0,441895.68,620572.21,0.0,0.0,0.0,55500.0,0.0,68500.0,653898.12,TX,14,497751.0,0.0,12/31/2024,10481.78,2000.0
H2TX15203,"VALLEJO, MICHELLE",C,1,DEMOCRAT,2388898.64,62873.6,2382802.74,0.0,11717.16,17813.06,0.0,0.0,0.0,0.0,0.0,100000.0,1842671.53,TX,15,463784.82,10223.58,12/31/2024,37111.19,10500.0
H4TX15142,"VILLARREAL RIGNEY, JOHN",C,1,DEMOCRAT,21218.0,0.0,21218.0,0.0,0.0,0.0,182.51,0.0,0.0,0.0,0.0,0.0,21035.49,TX,15,0.0,0.0,07/31/2024,0.0,0.0
H0TX15124,"DE LA CRUZ, MONICA",I,2,REPUBLICAN,7936781.16,1161893.03,7375027.97,0.0,52216.7,613969.89,37.88,0.0,0.0,0.0,0.0,0.0,5449445.09,TX,15,1304735.18,13300.0,12/31/2024,39211.17,5900.0
H4TX15134,"CHURCHILL, VANGELA",C,2,REPUBLICAN,5645.0,0.0,5645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5260.0,TX,15,0.0,0.0,12/31/2024,200.0,0.0
H8TX16109,"ESCOBAR, VERONICA",I,1,DEMOCRAT,1343214.49,179.88,1474082.52,0.0,246712.65,115844.62,0.0,0.0,0.0,0.0,0.0,0.0,688375.63,TX,16,653087.34,31.3,12/31/2024,9465.0,1200.0
H0TX16106,"ARMENDARIZ-JACKSON, IRENE",C,2,REPUBLICAN,64300.34,0.0,65048.19,0.0,1970.39,0.0,1.0,0.0,0.0,7068.23,0.0,0.0,60237.57,TX,16,1000.0,0.0,12/31/2024,3246.0,0.0
H2TX16250,"MONTANEZ BERRIOS (DMB), DELIRIS",C,3,OTHER,45942.07,0.0,46560.11,0.0,956.06,500.0,0.0,38290.66,0.0,2296.64,0.0,57047.28,7651.41,TX,16,0.0,0.0,12/31/2024,0.0,0.0
H4TX17114,"LORENZEN, MARK",C,1,DEMOCRAT,35841.82,0.0,35834.38,0.0,0.0,7.44,10333.26,3500.0,0.0,3500.0,0.0,0.0,21108.56,TX,17,900.0,0.0,12/01/2024,0.0,0.0
H2TX03126,"SESSIONS, PETE",I,2,REPUBLICAN,1243303.06,0.0,890481.7,0.0,88114.3,440935.66,1000.0,0.0,0.0,0.0,0.0,0.0,591425.04,TX,17,626697.06,0.0,12/31/2024,2500.0,1000.0
H4TX18054,"LEE, SHEILA JACKSON",I,1,DEMOCRAT,553256.36,0.0,913259.38,0.0,332301.59,12656.73,0.0,0.0,0.0,0.0,904.0,4896.0,344989.74,TX,18,191700.0,0.0,12/31/2024,33200.0,4300.0
H4TX18138,"EDWARDS, AMANDA",C,1,DEMOCRAT,1682415.31,0.0,1681201.37,0.0,0.0,1213.94,8412.53,0.0,0.0,0.0,0.0,0.0,1650665.8,TX,18,15100.0,0.0,12/31/2024,310559.68,5000.0
H4TX18153,"MARTIN, ISAIAH MR.",C,1,DEMOCRAT,399697.6,0.0,225063.04,0.0,0.0,174634.56,0.0,0.0,0.0,0.0,0.0,0.0,397931.91,TX,18,0.0,0.0,12/31/2024,17323.89,0.0
H4TX18237,"TURNER, SYLVESTER",C,1,DEMOCRAT,652566.71,0.0,444504.02,0.0,0.0,208062.69,0.0,0.0,0.0,0.0,0.0,0.0,546066.71,TX,18,106500.0,0.0,12/31/2024,1700.0,0.0
H4TX18245,"LEE CARTER, ERICA",C,1,DEMOCRAT,70270.0,0.0,54911.13,0.0,0.0,15358.87,0.0,0.0,0.0,0.0,0.0,0.0,58720.0,TX,18,11550.0,0.0,12/31/2024,250.0,0.0
H4TX18161,"CENTONZE, LANA MRS.",C,2,REPUBLICAN,69381.33,0.0,69381.33,0.0,0.0,0.0,2656.83,32500.0,0.0,1039.76,0.0,31460.24,34224.5,TX,18,0.0,0.0,12/31/2024,0.0,0.0
H4TX18252,"DUNN, MARIA MS.",C,2,REPUBLICAN,68534.45,0.0,68534.45,0.0,0.0,0.0,4024.91,35734.58,0.0,0.0,0.0,0.0,23774.96,TX,18,5000.0,0.0,12/31/2024,250.0,0.0
H4TX18229,"DURAL, KEVIN",C,3,OTHER,64469.71,0.0,59310.46,0.0,4638.74,9797.99,0.0,0.0,0.0,0.0,0.0,0.0,64469.71,TX,18,0.0,0.0,10/16/2024,0.0,0.0
H4TX19300,"BOYD, VANCE W.",C,2,REPUBLICAN,35745.72,0.0,35229.69,0.0,0.0,441.03,0.0,25000.0,0.0,0.0,0.0,25600.0,10745.72,TX,19,0.0,0.0,05/15/2024,0.0,0.0
H4TX19318,"ZINK, RYAN",C,2,REPUBLICAN,5573.11,0.0,5573.11,0.0,0.0,4899.7,0.0,0.0,0.0,0.0,0.0,3125.0,5569.95,TX,19,0.0,0.0,12/31/2024,0.0,0.0
H6TX19099,"ARRINGTON, JODEY",I,2,REPUBLICAN,3269201.47,1148358.39,2706336.29,0.0,1321331.15,1884196.33,0.0,0.0,0.0,0.0,0.0,0.0,554494.38,TX,19,1566090.7,0.0,12/31/2024,18300.0,3500.0
H4TX19334,"JOHNSON, BERNARD",C,3,OTHER,6455.24,0.0,6545.16,0.0,0.0,-89.92,5558.0,0.0,0.0,0.0,0.0,0.0,897.24,TX,19,0.0,0.0,12/31/2024,0.0,0.0
H2TX35011,"CASTRO, JOAQUIN",I,1,DEMOCRAT,689806.69,0.0,713892.74,0.0,162743.57,138657.52,0.0,0.0,0.0,0.0,0.0,0.0,461008.96,TX,20,228417.0,0.0,12/31/2024,7190.0,5000.0
H4TX21108,"HOOK, KRISTIN A DR.",C,1,DEMOCRAT,514005.34,0.0,509648.18,0.0,0.0,4357.16,0.0,0.0,0.0,0.0,0.0,0.0,500223.61,TX,21,13390.83,0.0,12/31/2024,4954.39,5993.0
H8TX21307,"ROY, CHIP",I,2,REPUBLICAN,2899549.54,182138.62,1870955.92,0.0,1248723.01,2277316.63,0.0,0.0,0.0,0.0,0.0,0.0,2495623.47,TX,21,179250.0,0.0,12/31/2024,11500.0,0.0
H4TX21116,"KING, BOB",C,3,OTHER,64979.05,0.0,59659.38,0.0,0.0,5319.67,3236.97,3300.0,0.0,0.0,0.0,3300.0,58395.08,TX,21,0.0,0.0,12/31/2024,0.0,0.0
H4TX22197,"GREENE-SCOTT, MARQUETTE",C,1,DEMOCRAT,68733.64,0.0,66807.14,0.0,3414.3,233.32,514.15,0.0,0.0,0.0,0.0,0.0,67348.52,TX,22,0.0,500.0,12/31/2024,0.0,0.0
H0TX22302,"NEHLS, TROY",I,2,REPUBLICAN,896335.99,14350.02,999390.09,2000.0,392132.8,289078.7,0.0,0.0,0.0,0.0,0.0,126.73,418299.57,TX,22,431271.47,0.0,12/31/2024,28058.89,2000.0
H4TX23138,"LIMON, SANTOS M.",C,1,DEMOCRAT,127205.3,0.0,111727.34,0.0,0.0,15797.96,4597.42,89256.76,0.0,0.0,0.0,168992.32,20665.12,TX,23,12500.0,0.0,12/31/2024,0.0,0.0
H4TX23161,"BAUSINGER, MELVIN LEE",C,1,DEMOCRAT,21605.0,0.0,20874.71,0.0,100.0,830.29,0.0,20000.0,0.0,0.0,0.0,20000.0,1605.0,TX,23,0.0,0.0,07/20/2024,0.0,0.0
H0TX35015,"GONZALES, ERNEST ANTHONY TONY II",I,2,REPUBLICAN,5949591.43,1963580.09,4844992.33,0.0,354387.81,1458986.92,0.0,0.0,0.0,0.0,0.0,126870.47,2300625.86,TX,23,1533066.12,0.0,12/31/2024,23003.75,7000.0
H2TX23165,"LOPEZ, FRANCISCO",C,2,REPUBLICAN,11412.0,0.0,12378.82,0.0,0.0,-966.82,0.0,0.0,0.0,0.0,0.0,24111.3,11412.0,TX,23,0.0,0.0,03/31/2024,0.0,0.0
H4TX23096,"CLARK, JULIE",C,2,REPUBLICAN,1006566.94,0.0,1006566.94,0.0,0.0,0.0,895199.44,72555.66,0.0,724.0,0.0,0.0,38811.84,TX,23,0.0,0.0,09/30/2024,0.0,0.0
H4TX23104,"AVILA, VICTOR MR. JR.",C,2,REPUBLICAN,114258.24,0.0,114258.24,0.0,0.0,0.0,0.0,6800.0,3000.0,0.0,0.0,9800.0,104184.95,TX,23,0.0,0.0,09/30/2024,13.0,0.0
H4TX23120,"HERRERA, BRANDON",C,2,REPUBLICAN,1997067.44,934742.01,1989026.48,120064.22,0.0,8040.96,0.0,150000.0,0.0,0.0,0.0,150000.0,726334.35,TX,23,12000.01,0.0,12/31/2024,10275.41,0.0
H2TX24197,"EPPLER, SAM",C,1,DEMOCRAT,1161955.52,4500.0,1161871.14,0.0,0.0,84.38,0.0,0.0,0.0,0.0,0.0,0.0,1139074.63,TX,24,13750.0,500.0,12/31/2024,17551.5,0.0
H4TX24169,"LY, FRANCINE",C,1,DEMOCRAT,74936.78,0.0,75031.84,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3810.27,68279.9,TX,24,6631.88,0.0,03/31/2024,0.0,0.0
H4TX24185,"MAHESH, KAMAL AL",C,1,DEMOCRAT,19351.0,0.0,19351.0,0.0,0.0,0.0,25.0,15101.0,0.0,14633.34,0.0,467.66,4225.0,TX,24,0.0,0.0,04/27/2024,0.0,0.0
H0TX24209,"VAN DUYNE, ELIZABETH ANN",I,2,REPUBLICAN,3126069.38,951775.93,2264983.71,0.0,1099786.44,1960872.11,0.0,0.0,0.0,0.0,0.0,0.0,892291.53,TX,24,1250551.83,0.0,12/31/2024,500.0,1525.0
H2TX33040,"WILLIAMS, ROGER",I,2,REPUBLICAN,1916400.0,1034018.88,1715061.3,0.0,370162.26,571500.96,0.0,0.0,0.0,44800.0,0.0,0.0,253915.94,TX,25,599555.0,0.0,12/31/2024,2500.0,2000.0
H4TX25182,"LUCCI, MATTHEW",C,2,REPUBLICAN,38437.98,0.0,37538.86,0.0,0.0,624.19,14658.89,0.0,6600.0,0.0,0.0,6600.0,17179.09,TX,25,0.0,0.0,03/31/2024,0.0,0.0
H4TX25208,"CRABB, VINCENT DARRELL",C,2,REPUBLICAN,61753.14,0.0,56577.72,0.0,0.0,5175.42,0.0,53772.14,0.0,600.0,0.0,56297.14,7981.0,TX,25,0.0,0.0,03/31/2024,0.0,0.0
H4TX25216,"HAGG, CHAD FRANCIS",C,2,REPUBLICAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX,25,0.0,0.0,06/30/2024,0.0,0.0
H4TX26172,"LINEBERGER, ERNEST ROBINSON III",O,1,DEMOCRAT,110143.3,0.0,106650.61,0.0,0.0,3492.69,0.0,31302.0,0.0,302.0,0.0,31000.0,77218.3,TX,26,1623.0,0.0,12/31/2024,67.0,0.0
H2TX26093,"BURGESS, MICHAEL C. DR.",I,2,REPUBLICAN,1294428.4,34977.68,1470197.77,0.0,189623.97,13854.6,0.0,0.0,0.0,0.0,0.0,0.0,995644.96,TX,26,263800.0,0.0,12/31/2024,82906.45,11500.0
H4TX03114,"THAKUR, ALBERT BURT",O,2,REPUBLICAN,86526.03,0.0,85776.42,0.0,0.0,749.61,0.0,6106.0,0.0,0.0,0.0,6106.0,76376.59,TX,26,1000.0,0.0,12/31/2024,5250.0,0.0
H4TX26123,"DEL ROSAL ISAIS, LUISA MARIA",O,2,REPUBLICAN,346108.19,0.0,346108.19,0.0,0.0,0.0,38816.67,0.0,0.0,0.0,0.0,0.0,287291.52,TX,26,20000.0,0.0,05/15/2024,69425.0,0.0
H4TX26149,"GILL, BRANDON",O,2,REPUBLICAN,1779342.5,87933.03,1651519.1,3184.4,0.0,127823.4,0.0,505000.0,0.0,0.0,0.0,513938.0,899780.23,TX,26,268752.49,0.0,12/31/2024,3100.0,0.0
H4TX26156,"DE FRANCESCHI, VLADIMIR",O,2,REPUBLICAN,65664.48,0.0,65666.58,0.0,0.0,-2.1,0.0,51000.0,0.0,0.0,921.61,0.0,14664.48,TX,26,0.0,0.0,03/31/2024,0.0,0.0
H4TX26164,"ARMEY, SCOTT MR.",O,2,REPUBLICAN,369200.44,0.0,369200.44,0.0,0.0,0.0,100.0,160000.0,0.0,2377.76,0.0,0.0,199055.0,TX,26,7000.0,0.0,05/02/2024,24800.0,1000.0
H4TX26180,"HUFFMAN, JOHN",O,2,REPUBLICAN,455851.0,0.0,455733.82,0.0,0.0,117.18,0.0,80000.0,0.0,0.0,0.0,95000.0,325751.0,TX,26,35100.0,0.0,12/31/2024,0.0,0.0
H4TX26198,"ROBISON, DOUGLAS",O,2,REPUBLICAN,276774.29,0.0,276774.29,0.0,0.0,0.0,10.25,249000.0,0.0,1599.64,0.0,0.0,27665.45,TX,26,0.0,0.0,05/24/2024,100.0,0.0
H4TX26206,"BISWAS, NEENA DR",O,2,REPUBLICAN,28947.02,0.0,28122.02,0.0,0.0,825.0,0.0,28947.02,0.0,0.0,0.0,28947.02,0.0,TX,26,0.0,0.0,02/14/2024,0.0,0.0
H4TX26214,"KERGOSIEN, JASON",O,2,REPUBLICAN,4255.99,0.0,0.0,0.0,0.0,745.52,0.0,3921.76,0.0,0.0,0.0,411.29,334.23,TX,26,0.0,0.0,03/31/2024,0.0,0.0
H2TX27273,"TRISTAN, ANTHONY JAMES",C,1,DEMOCRAT,4785.64,0.0,4796.97,0.0,47.05,0.0,332.85,3878.78,0.0,0.0,0.0,303.37,574.01,TX,27,0.0,0.0,12/31/2024,0.0,0.0
H4TX27089,"LLOYD, TANYA W",C,1,DEMOCRAT,60032.08,0.0,59844.75,0.0,0.0,187.33,761.24,0.0,0.0,0.0,0.0,14065.19,52054.67,TX,27,4188.18,2900.0,12/31/2024,0.0,0.0
H4TX27097,"ESPINDOLA, LUIS ALBERTO",C,2,REPUBLICAN,20783.93,0.0,20783.93,0.0,0.0,3756.86,3805.31,2000.0,0.0,671.29,0.0,1328.71,13640.64,TX,27,0.0,0.0,03/15/2024,3400.0,0.0
H4TX27105,"MANDEL, CHARLES SCOTT MR.",C,2,REPUBLICAN,324600.0,0.0,291005.01,0.0,0.0,134.99,0.0,15000.0,0.0,0.0,0.0,28243.01,9600.0,TX,27,0.0,300000.0,09/30/2024,0.0,0.0
H8TX27049,"CLOUD, MICHAEL",I,2,REPUBLICAN,798397.1,0.0,943006.48,0.0,281486.67,136877.29,3.5,0.0,0.0,0.0,0.0,0.0,576143.83,TX,27,211850.0,1000.0,12/31/2024,3885.03,0.0
